TIMESTAMP,DOY,SW_in,SW_out,LW_in,LW_out,P_mm
2016-10-24 08:40:00,298,535.0,70.02,364.0,505.1,0.0
2016-10-24 08:50:00,298,1062.0,145.8,370.6,527.9,0.0
2016-10-24 09:00:00,298,1009.0,136.2,368.9,532.3,0.0
2016-10-24 09:10:00,298,1008.0,137.9,364.9,534.5,0.0
2016-10-24 09:20:00,298,1002.0,137.5,363.1,535.3,0.0
2016-10-24 09:30:00,298,1008.0,138.5,363.7,539.3,0.0
2016-10-24 09:40:00,298,919.0,126.5,367.6,538.1,0.0
2016-10-24 09:50:00,298,616.8,85.1,364.7,512.2,0.0
2016-10-24 10:00:00,298,991.0,138.0,368.4,535.5,0.0
2016-10-24 10:10:00,298,260.7,34.43,366.9,498.0,0.0
2016-10-24 10:20:00,298,902.0,126.2,366.1,520.6,0.0
2016-10-24 10:30:00,298,1004.0,138.1,368.5,535.5,0.0
2016-10-24 10:40:00,298,996.0,136.1,368.4,540.7,0.0
2016-10-24 10:50:00,298,849.0,115.4,372.5,541.7,0.0
2016-10-24 11:00:00,298,377.4,51.32,370.8,503.3,0.0
2016-10-24 11:10:00,298,994.0,138.7,376.2,535.0,0.0
2016-10-24 11:20:00,298,764.2,106.8,380.8,535.0,0.0
2016-10-24 11:30:00,298,931.0,127.7,387.6,539.0,0.0
2016-10-24 11:40:00,298,594.6,78.75,401.6,531.6,0.0
2016-10-24 11:50:00,298,210.4,29.53,409.2,501.1,0.0
2016-10-24 12:00:00,298,130.0,19.49,410.2,484.8,0.0
2016-10-24 12:10:00,298,122.6,18.29,404.3,470.7,0.0
2016-10-24 12:20:00,298,145.2,22.5,400.0,466.3,0.0
2016-10-24 12:30:00,298,150.7,23.76,397.8,463.1,0.0
2016-10-24 12:40:00,298,141.8,23.7,399.9,457.1,0.0
2016-10-24 12:50:00,298,209.5,35.03,397.2,451.7,0.0
2016-10-24 13:00:00,298,415.0,66.17,397.9,461.1,0.0
2016-10-24 13:10:00,298,531.8,82.2,396.8,471.6,0.0
2016-10-24 13:20:00,298,372.1,55.79,396.6,461.0,0.0
2016-10-24 13:30:00,298,409.0,62.86,395.9,453.5,0.0
2016-10-24 13:40:00,298,358.5,48.99,401.3,423.2,0.0
2016-10-24 13:50:00,298,378.8,49.88,398.8,406.9,0.0
2016-10-24 14:00:00,298,321.5,41.71,400.6,401.9,0.0
2016-10-24 14:10:00,298,208.6,28.6,393.0,402.4,0.0
2016-10-24 14:20:00,298,126.7,19.82,389.8,402.9,0.0
2016-10-24 14:30:00,298,107.8,16.13,386.2,403.4,0.0
2016-10-24 14:40:00,298,62.14,3.415,386.0,408.6,0.0
2016-10-24 14:50:00,298,35.3,-1.47,383.7,420.1,0.0
2016-10-24 15:00:00,298,27.59,-2.227,380.1,420.6,0.0
2016-10-24 15:10:00,298,16.0,-2.562,370.8,420.6,0.0
2016-10-24 15:20:00,298,6.375,-2.883,373.1,420.6,0.0
2016-10-24 15:30:00,298,1.006,-2.108,377.8,419.9,0.0
2016-10-24 15:40:00,298,-0.54,1.281,384.0,419.7,0.0
2016-10-24 15:50:00,298,-0.612,1.577,385.8,419.7,0.0
2016-10-24 16:00:00,298,-0.049,2.164,387.9,420.7,0.0
2016-10-24 16:10:00,298,-0.435,1.695,390.6,421.2,0.0
2016-10-24 16:20:00,298,-0.535,1.652,391.2,421.5,0.0
2016-10-24 16:30:00,298,0.071,2.253,391.6,422.5,0.0
2016-10-24 16:40:00,298,-0.042,2.191,391.2,423.4,0.0
2016-10-24 16:50:00,298,-0.355,1.756,393.2,423.5,0.0
2016-10-24 17:00:00,298,-0.473,1.456,394.0,423.7,0.0
2016-10-24 17:10:00,298,-0.433,1.354,392.6,423.6,0.0
2016-10-24 17:20:00,298,-0.8109999999999999,1.0590000000000002,388.7,423.2,0.0
2016-10-24 17:30:00,298,-0.81,0.9159999999999999,389.8,423.1,0.0
2016-10-24 17:40:00,298,-1.033,0.7170000000000001,397.3,423.6,0.0
2016-10-24 17:50:00,298,-0.603,0.841,398.4,423.5,0.0
2016-10-24 18:00:00,298,-0.866,0.7709999999999999,394.7,423.3,0.0
2016-10-24 18:10:00,298,-1.0070000000000001,0.89,388.8,422.8,0.0
2016-10-24 18:20:00,298,-1.319,0.922,381.9,421.8,0.0
2016-10-24 18:30:00,298,-1.07,0.851,387.7,421.4,0.0
2016-10-24 18:40:00,298,-0.797,0.8190000000000001,390.3,421.2,0.0
2016-10-24 18:50:00,298,-0.99,0.746,391.2,421.3,0.0
2016-10-24 19:00:00,298,-0.89,0.769,391.8,421.0,0.0
2016-10-24 19:10:00,298,-0.8390000000000001,0.8,388.2,420.5,0.0
2016-10-24 19:20:00,298,-1.075,0.682,387.5,420.2,0.0
2016-10-24 19:30:00,298,-1.087,0.774,381.6,419.5,0.0
2016-10-24 19:40:00,298,-1.442,0.932,368.4,418.2,0.0
2016-10-24 19:50:00,298,-1.6130000000000002,0.9620000000000001,364.6,417.0,0.0
2016-10-24 20:00:00,298,-1.143,0.9990000000000001,372.3,416.9,0.0
2016-10-24 20:10:00,298,-1.391,0.843,368.1,416.3,0.0
2016-10-24 20:20:00,298,-1.5119999999999998,0.873,364.0,415.3,0.0
2016-10-24 20:30:00,298,-1.8559999999999999,1.023,355.8,414.0,0.0
2016-10-24 20:40:00,298,-1.931,1.0859999999999999,353.8,412.8,0.0
2016-10-24 20:50:00,298,-2.142,1.209,350.6,411.5,0.0
2016-10-24 21:00:00,298,-1.8359999999999999,1.327,356.1,410.7,0.0
2016-10-24 21:10:00,298,-1.354,1.4709999999999999,358.9,410.4,0.0
2016-10-24 21:20:00,298,-1.83,1.392,354.0,409.6,0.0
2016-10-24 21:30:00,298,-2.339,1.547,344.8,408.1,0.0
2016-10-24 21:40:00,298,-2.001,1.9769999999999999,338.9,406.7,0.0
2016-10-24 21:50:00,298,-2.2430000000000003,1.9909999999999999,338.5,405.4,0.0
2016-10-24 22:00:00,298,-2.369,1.9369999999999998,343.0,404.5,0.0
2016-10-24 22:10:00,298,-2.1630000000000003,2.0540000000000003,344.7,404.3,0.0
2016-10-24 22:20:00,298,-1.386,2.167,360.9,404.9,0.0
2016-10-24 22:30:00,298,-2.323,1.9380000000000002,351.9,403.8,0.0
2016-10-24 22:40:00,298,-1.4609999999999999,2.313,354.2,403.6,0.0
2016-10-24 22:50:00,298,-1.1179999999999999,2.385,356.8,403.8,0.0
2016-10-24 23:00:00,298,-1.495,2.258,348.6,403.5,0.0
2016-10-24 23:10:00,298,-1.972,2.26,340.2,402.3,0.0
2016-10-24 23:20:00,298,-1.92,2.401,339.4,401.4,0.0
2016-10-24 23:30:00,298,-1.7280000000000002,2.7880000000000003,345.2,401.1,0.0
2016-10-24 23:40:00,298,-0.335,1.921,371.7,402.3,0.0
2016-10-24 23:50:00,298,-0.657,0.8240000000000001,381.8,403.4,0.0
2016-10-25 00:00:00,299,-0.642,0.823,381.7,403.8,0.0
2016-10-25 00:10:00,299,-0.818,1.1159999999999999,375.5,403.8,0.0
2016-10-25 00:20:00,299,-2.106,1.173,357.2,402.3,0.0
2016-10-25 00:30:00,299,-2.864,1.633,336.3,399.8,0.0
2016-10-25 00:40:00,299,-3.826,1.754,330.2,397.3,0.0
2016-10-25 00:50:00,299,-2.915,2.104,329.1,395.9,0.0
2016-10-25 01:00:00,299,-1.835,2.734,328.5,395.2,0.0
2016-10-25 01:10:00,299,-1.754,2.69,328.2,394.6,0.0
2016-10-25 01:20:00,299,-2.696,1.901,327.5,393.6,0.0
2016-10-25 01:30:00,299,-2.762,2.2030000000000003,327.0,392.7,0.0
2016-10-25 01:40:00,299,-2.541,2.728,326.2,391.9,0.0
2016-10-25 01:50:00,299,-1.567,3.31,327.6,391.9,0.0
2016-10-25 02:00:00,299,-1.629,3.239,329.1,391.5,0.0
2016-10-25 02:10:00,299,-2.176,2.833,329.4,391.0,0.0
2016-10-25 02:20:00,299,-1.544,3.284,329.3,390.7,0.0
2016-10-25 02:30:00,299,-1.59,3.071,328.5,390.3,0.0
2016-10-25 02:40:00,299,-1.056,3.278,337.2,390.7,0.0
2016-10-25 02:50:00,299,0.21,2.9610000000000003,364.6,392.2,0.0
2016-10-25 03:00:00,299,0.222,2.5340000000000003,355.7,392.9,0.0
2016-10-25 03:10:00,299,-0.311,1.9880000000000002,335.5,391.2,0.0
2016-10-25 03:20:00,299,2.823,2.698,327.3,390.2,0.0
2016-10-25 03:30:00,299,15.48,5.9510000000000005,342.2,390.8,0.0
2016-10-25 03:40:00,299,28.55,7.151,362.7,393.6,0.0
2016-10-25 03:50:00,299,43.51,7.962999999999999,360.1,395.3,0.0
2016-10-25 04:00:00,299,58.26,10.0,362.7,397.5,0.0
2016-10-25 04:10:00,299,96.6,16.76,345.9,399.2,0.0
2016-10-25 04:20:00,299,179.5,35.06,339.2,400.5,0.0
2016-10-25 04:30:00,299,180.6,33.32,327.1,402.3,0.0
2016-10-25 04:40:00,299,215.9,35.78,330.1,405.3,0.0
2016-10-25 04:50:00,299,273.6,42.69,331.2,409.6,0.0
2016-10-25 05:00:00,299,309.9,45.79,330.7,413.4,0.0
2016-10-25 05:10:00,299,350.6,49.4,332.5,417.6,0.0
2016-10-25 05:20:00,299,391.9,53.71,333.0,420.1,0.0
2016-10-25 05:30:00,299,431.0,56.91,334.6,423.9,0.0
2016-10-25 05:40:00,299,468.6,60.5,336.1,428.6,0.0
2016-10-25 05:50:00,299,507.0,64.81,337.9,432.6,0.0
2016-10-25 06:00:00,299,547.1,69.9,338.8,436.1,0.0
2016-10-25 06:10:00,299,586.7,74.95,340.4,440.1,0.0
2016-10-25 06:20:00,299,622.7,79.05,341.5,444.2,0.0
2016-10-25 06:30:00,299,656.0,82.1,343.2,448.4,0.0
2016-10-25 06:40:00,299,697.8,87.4,346.4,453.4,0.0
2016-10-25 06:50:00,299,756.4,96.0,352.3,459.1,0.0
2016-10-25 07:00:00,299,743.5,94.9,369.7,464.5,0.0
2016-10-25 07:10:00,299,334.4,41.54,375.7,452.5,0.0
2016-10-25 07:20:00,299,461.0,58.74,375.0,453.5,0.0
2016-10-25 07:30:00,299,488.9,63.45,374.1,454.7,0.0
2016-10-25 07:40:00,299,565.0,74.4,374.2,457.5,0.0
2016-10-25 07:50:00,299,617.7,83.5,373.8,463.8,0.0
2016-10-25 08:00:00,299,710.5,94.5,375.3,470.7,0.0
2016-10-25 08:10:00,299,859.0,114.3,381.9,474.2,0.0
2016-10-25 08:20:00,299,629.5,84.5,381.2,475.9,0.0
2016-10-25 08:30:00,299,861.0,114.4,378.2,481.3,0.0
2016-10-25 08:40:00,299,277.3,37.62,387.5,459.5,0.0
2016-10-25 08:50:00,299,670.2,93.2,385.8,469.0,0.0
2016-10-25 09:00:00,299,922.0,125.3,380.8,489.9,0.0
2016-10-25 09:10:00,299,880.0,117.3,377.7,491.3,0.0
2016-10-25 09:20:00,299,230.6,30.58,373.7,461.9,0.0
2016-10-25 09:30:00,299,847.0,115.7,373.0,483.0,0.0
2016-10-25 09:40:00,299,835.0,110.8,376.6,492.6,0.0
2016-10-25 09:50:00,299,801.0,106.9,368.1,487.7,0.0
2016-10-25 10:00:00,299,1055.0,141.9,368.7,505.0,0.0
2016-10-25 10:10:00,299,557.5,73.28,377.5,490.7,0.0
2016-10-25 10:20:00,299,677.9,91.9,378.8,485.2,0.0
2016-10-25 10:30:00,299,660.0,88.4,376.7,487.9,0.0
2016-10-25 10:40:00,299,1066.0,143.0,375.9,509.6,0.0
2016-10-25 10:50:00,299,1022.0,135.9,376.1,513.4,0.0
2016-10-25 11:00:00,299,621.7,83.3,384.0,495.7,0.0
2016-10-25 11:10:00,299,607.3,81.4,384.4,495.1,0.0
2016-10-25 11:20:00,299,514.2,70.41,389.4,487.3,0.0
2016-10-25 11:30:00,299,338.8,47.11,399.6,479.3,0.0
2016-10-25 11:40:00,299,425.1,61.08,398.4,480.3,0.0
2016-10-25 11:50:00,299,441.2,62.89,400.0,481.7,0.0
2016-10-25 12:00:00,299,254.6,35.71,401.8,474.6,0.0
2016-10-25 12:10:00,299,212.8,30.59,408.6,471.4,0.0
2016-10-25 12:20:00,299,166.0,24.79,408.8,468.0,0.0
2016-10-25 12:30:00,299,189.3,28.26,402.7,466.4,0.0
2016-10-25 12:40:00,299,276.9,39.57,397.5,469.0,0.0
2016-10-25 12:50:00,299,445.6,63.52,393.8,478.6,0.0
2016-10-25 13:00:00,299,475.3,69.57,406.0,478.9,0.0
2016-10-25 13:10:00,299,213.0,30.71,410.3,474.4,0.0
2016-10-25 13:20:00,299,91.1,14.27,408.1,461.9,0.0
2016-10-25 13:30:00,299,72.41,12.21,407.4,458.0,0.0
2016-10-25 13:40:00,299,65.34,11.23,406.9,456.5,0.0
2016-10-25 13:50:00,299,94.8,14.9,404.8,455.7,0.0
2016-10-25 14:00:00,299,112.9,17.76,402.5,455.3,0.0
2016-10-25 14:10:00,299,89.2,12.82,397.3,447.9,0.0
2016-10-25 14:20:00,299,66.68,10.21,393.3,441.6,0.0
2016-10-25 14:30:00,299,51.4,8.65,394.5,439.8,0.0
2016-10-25 14:40:00,299,33.56,5.961,394.7,439.0,0.0
2016-10-25 14:50:00,299,23.96,4.434,391.0,438.3,0.0
2016-10-25 15:00:00,299,14.93,3.111,381.6,437.1,0.0
2016-10-25 15:10:00,299,6.648,2.137,365.7,434.8,0.0
2016-10-25 15:20:00,299,2.101,1.597,366.3,433.5,0.0
2016-10-25 15:30:00,299,-0.5720000000000001,1.317,375.5,433.0,0.0
2016-10-25 15:40:00,299,-1.209,1.043,382.0,432.9,0.0
2016-10-25 15:50:00,299,-1.314,0.782,389.9,432.3,0.0
2016-10-25 16:00:00,299,-1.4580000000000002,0.293,392.1,430.8,0.0
2016-10-25 16:10:00,299,-1.525,-0.08800000000000001,391.0,427.7,0.0
2016-10-25 16:20:00,299,-1.6380000000000001,-0.125,388.9,424.6,0.0
2016-10-25 16:30:00,299,-1.3880000000000001,0.529,385.8,423.3,0.0
2016-10-25 16:40:00,299,-1.324,0.71,383.1,422.3,0.0
2016-10-25 16:50:00,299,-1.2429999999999999,0.747,385.5,421.7,0.0
2016-10-25 17:00:00,299,-0.7709999999999999,1.042,389.3,422.3,0.0
2016-10-25 17:10:00,299,-0.865,0.847,390.2,422.6,0.0
2016-10-25 17:20:00,299,-0.9570000000000001,0.9,390.5,422.6,0.0
2016-10-25 17:30:00,299,-0.866,1.077,389.9,422.7,0.0
2016-10-25 17:40:00,299,-0.898,1.335,383.6,422.6,0.0
2016-10-25 17:50:00,299,-1.24,1.47,377.1,421.9,0.0
2016-10-25 18:00:00,299,-1.3,1.518,375.1,421.3,0.0
2016-10-25 18:10:00,299,-1.463,1.234,366.0,420.1,0.0
2016-10-25 18:20:00,299,-2.033,1.304,351.1,417.9,0.0
2016-10-25 18:30:00,299,-2.133,1.571,344.7,416.3,0.0
2016-10-25 18:40:00,299,-1.9809999999999999,1.6869999999999998,343.0,415.4,0.0
2016-10-25 18:50:00,299,-1.849,1.72,341.6,414.8,0.0
2016-10-25 19:00:00,299,-1.758,1.6340000000000001,340.8,414.5,0.0
2016-10-25 19:10:00,299,-2.229,1.767,340.7,413.5,0.0
2016-10-25 19:20:00,299,-2.3609999999999998,2.066,339.7,412.3,0.0
2016-10-25 19:30:00,299,-2.254,2.292,338.9,411.2,0.0
2016-10-25 19:40:00,299,-1.931,2.423,337.9,410.8,0.0
2016-10-25 19:50:00,299,-2.015,2.362,337.6,410.5,0.0
2016-10-25 20:00:00,299,-2.009,2.487,337.9,409.6,0.0
2016-10-25 20:10:00,299,-2.903,2.474,337.8,407.7,0.0
2016-10-25 20:20:00,299,-2.021,2.818,339.1,406.7,0.0
2016-10-25 20:30:00,299,-1.587,2.762,340.0,406.6,0.0
2016-10-25 20:40:00,299,-1.531,2.552,339.5,406.4,0.0
2016-10-25 20:50:00,299,-1.8780000000000001,2.316,336.5,405.6,0.0
2016-10-25 21:00:00,299,-1.6440000000000001,2.24,336.3,405.9,0.0
2016-10-25 21:10:00,299,-1.889,2.149,336.6,405.0,0.0
2016-10-25 21:20:00,299,-1.983,2.0980000000000003,336.9,403.9,0.0
2016-10-25 21:30:00,299,-1.827,2.224,337.1,403.2,0.0
2016-10-25 21:40:00,299,-2.0709999999999997,1.911,335.8,401.8,0.0
2016-10-25 21:50:00,299,-2.2319999999999998,1.871,335.8,400.6,0.0
2016-10-25 22:00:00,299,-1.702,2.1319999999999997,336.7,400.2,0.0
2016-10-25 22:10:00,299,-1.926,1.985,336.7,399.4,0.0
2016-10-25 22:20:00,299,-1.6580000000000001,2.088,335.8,398.7,0.0
2016-10-25 22:30:00,299,-2.222,1.5959999999999999,337.2,397.5,0.0
2016-10-25 22:40:00,299,-1.632,1.909,340.8,397.3,0.0
2016-10-25 22:50:00,299,-2.056,1.859,342.2,396.4,0.0
2016-10-25 23:00:00,299,-3.2739999999999996,1.402,341.6,395.2,0.0
2016-10-25 23:10:00,299,-2.542,2.0140000000000002,338.8,394.7,0.0
2016-10-25 23:20:00,299,-1.571,2.792,335.5,394.0,0.0
2016-10-25 23:30:00,299,-1.3869999999999998,3.062,334.6,393.2,0.0
2016-10-25 23:40:00,299,-1.088,2.9389999999999996,333.3,392.7,0.0
2016-10-25 23:50:00,299,-1.608,2.529,330.3,392.4,0.0
2016-10-26 00:00:00,300,-1.163,2.9019999999999997,328.4,391.7,0.0
2016-10-26 00:10:00,300,-1.972,1.963,327.5,390.6,0.0
2016-10-26 00:20:00,300,-2.695,1.733,325.3,389.4,0.0
2016-10-26 00:30:00,300,-2.4730000000000003,1.8969999999999998,324.0,388.2,0.0
2016-10-26 00:40:00,300,-1.584,2.115,323.4,388.1,0.0
2016-10-26 00:50:00,300,-2.405,1.271,322.3,386.8,0.0
2016-10-26 01:00:00,300,-3.0069999999999997,0.929,321.3,385.0,0.0
2016-10-26 01:10:00,300,-3.1630000000000003,1.531,321.1,383.8,0.0
2016-10-26 01:20:00,300,-2.43,1.992,326.7,383.3,0.0
2016-10-26 01:30:00,300,-1.8259999999999998,1.943,334.5,383.2,0.0
2016-10-26 01:40:00,300,-1.224,1.871,340.5,383.5,0.0
2016-10-26 01:50:00,300,-0.894,1.788,342.3,384.0,0.0
2016-10-26 02:00:00,300,-0.733,1.444,346.2,384.4,0.0
2016-10-26 02:10:00,300,-0.935,1.003,348.4,384.7,0.0
2016-10-26 02:20:00,300,-1.082,1.026,349.5,384.8,0.0
2016-10-26 02:30:00,300,-1.4269999999999998,1.244,348.6,384.7,0.0
2016-10-26 02:40:00,300,-1.202,1.493,348.6,384.6,0.0
2016-10-26 02:50:00,300,-1.0659999999999998,1.6780000000000002,347.7,384.6,0.0
2016-10-26 03:00:00,300,-0.6970000000000001,1.8630000000000002,348.6,384.6,0.0
2016-10-26 03:10:00,300,0.45299999999999996,2.08,348.2,384.7,0.0
2016-10-26 03:20:00,300,5.121,2.8989999999999996,348.4,385.1,0.0
2016-10-26 03:30:00,300,15.11,7.2829999999999995,348.2,385.6,0.0
2016-10-26 03:40:00,300,22.32,6.996,346.9,386.7,0.0
2016-10-26 03:50:00,300,30.37,5.9879999999999995,344.9,387.5,0.0
2016-10-26 04:00:00,300,47.24,8.27,342.5,388.0,0.0
2016-10-26 04:10:00,300,61.65,10.57,337.6,389.2,0.0
2016-10-26 04:20:00,300,72.2,12.15,328.4,389.8,0.0
2016-10-26 04:30:00,300,79.28,13.51,320.9,390.5,0.0
2016-10-26 04:40:00,300,73.07,12.8,315.4,390.2,0.0
2016-10-26 04:50:00,300,227.7,40.63,314.4,394.0,0.0
2016-10-26 05:00:00,300,338.6,56.28,316.5,403.2,0.0
2016-10-26 05:10:00,300,370.2,56.6,319.4,410.3,0.0
2016-10-26 05:20:00,300,405.3,59.58,322.4,416.6,0.0
2016-10-26 05:30:00,300,444.3,62.94,324.8,423.2,0.0
2016-10-26 05:40:00,300,486.0,68.35,326.6,428.1,0.0
2016-10-26 05:50:00,300,526.7,72.92,328.9,433.7,0.0
2016-10-26 06:00:00,300,564.9,77.23,329.8,438.5,0.0
2016-10-26 06:10:00,300,600.0,80.6,331.7,444.1,0.0
2016-10-26 06:20:00,300,632.7,83.2,332.4,448.9,0.0
2016-10-26 06:30:00,300,668.2,86.3,334.1,454.5,0.0
2016-10-26 06:40:00,300,701.5,90.6,335.4,458.9,0.0
2016-10-26 06:50:00,300,733.8,95.1,336.2,463.0,0.0
2016-10-26 07:00:00,300,766.0,99.4,337.3,467.0,0.0
2016-10-26 07:10:00,300,796.7,103.6,340.6,473.2,0.0
2016-10-26 07:20:00,300,833.0,109.0,343.3,478.4,0.0
2016-10-26 07:30:00,300,870.0,114.6,347.1,484.1,0.0
2016-10-26 07:40:00,300,882.0,115.1,356.3,491.5,0.0
2016-10-26 07:50:00,300,655.6,84.8,360.5,480.9,0.0
2016-10-26 08:00:00,300,925.0,123.1,355.8,498.5,0.0
2016-10-26 08:10:00,300,860.0,114.0,354.0,498.5,0.0
2016-10-26 08:20:00,300,953.0,128.9,361.5,500.9,0.0
2016-10-26 08:30:00,300,570.5,74.53,364.3,492.9,0.0
2016-10-26 08:40:00,300,787.9,106.2,368.5,496.0,0.0
2016-10-26 08:50:00,300,1022.0,139.7,367.1,511.4,0.0
2016-10-26 09:00:00,300,871.0,118.9,362.3,509.4,0.0
2016-10-26 09:10:00,300,1065.0,146.0,357.3,516.4,0.0
2016-10-26 09:20:00,300,1081.0,147.5,365.0,523.5,0.0
2016-10-26 09:30:00,300,804.0,109.5,363.8,509.3,0.0
2016-10-26 09:40:00,300,800.0,107.9,372.9,513.2,0.0
2016-10-26 09:50:00,300,992.0,135.2,372.5,517.3,0.0
2016-10-26 10:00:00,300,979.0,132.0,371.2,519.3,0.0
2016-10-26 10:10:00,300,965.0,131.6,362.9,518.9,0.0
2016-10-26 10:20:00,300,1008.0,135.9,371.1,528.2,0.0
2016-10-26 10:30:00,300,760.6,102.5,385.8,512.7,0.0
2016-10-26 10:40:00,300,947.0,130.9,394.1,521.2,0.0
2016-10-26 10:50:00,300,757.6,103.0,397.6,518.2,0.0
2016-10-26 11:00:00,300,844.0,115.7,381.7,514.9,0.0
2016-10-26 11:10:00,300,810.0,109.2,376.9,516.6,0.0
2016-10-26 11:20:00,300,796.7,107.2,379.3,519.4,0.0
2016-10-26 11:30:00,300,647.2,89.7,374.5,500.7,0.0
2016-10-26 11:40:00,300,924.0,127.1,373.3,518.8,0.0
2016-10-26 11:50:00,300,507.3,70.52,393.1,504.4,0.0
2016-10-26 12:00:00,300,342.6,49.35,402.8,491.3,0.0
2016-10-26 12:10:00,300,363.2,54.3,397.9,485.5,0.0
2016-10-26 12:20:00,300,491.1,71.54,396.3,494.0,0.0
2016-10-26 12:30:00,300,429.8,59.26,400.1,493.2,0.0
2016-10-26 12:40:00,300,203.5,29.34,404.7,480.6,0.0
2016-10-26 12:50:00,300,199.9,29.21,407.4,475.7,0.0
2016-10-26 13:00:00,300,202.0,30.0,403.3,474.0,0.0
2016-10-26 13:10:00,300,204.8,31.11,405.5,472.0,0.0
2016-10-26 13:20:00,300,111.1,16.84,402.8,464.0,0.0
2016-10-26 13:30:00,300,86.3,13.74,390.1,459.2,0.0
2016-10-26 13:40:00,300,127.3,19.89,387.9,458.7,0.0
2016-10-26 13:50:00,300,100.4,16.36,404.6,460.0,0.0
2016-10-26 14:00:00,300,64.45,10.41,400.7,455.1,0.0
2016-10-26 14:10:00,300,72.34,11.49,378.0,450.7,0.0
2016-10-26 14:20:00,300,101.2,17.49,391.1,452.0,0.1
2016-10-26 14:30:00,300,53.28,9.48,400.1,450.2,0.0
2016-10-26 14:40:00,300,33.43,5.9879999999999995,400.2,448.1,0.0
2016-10-26 14:50:00,300,24.3,4.605,395.8,445.7,0.0
2016-10-26 15:00:00,300,23.23,4.613,381.0,443.1,0.0
2016-10-26 15:10:00,300,16.81,4.221,361.3,439.5,0.0
2016-10-26 15:20:00,300,7.672999999999999,2.7539999999999996,351.7,436.2,0.0
2016-10-26 15:30:00,300,-0.27399999999999997,1.838,349.3,433.9,0.0
2016-10-26 15:40:00,300,-1.9769999999999999,1.7309999999999999,349.8,432.8,0.0
2016-10-26 15:50:00,300,-2.05,1.669,348.7,431.8,0.0
2016-10-26 16:00:00,300,-1.995,1.6780000000000002,348.2,431.0,0.0
2016-10-26 16:10:00,300,-1.9580000000000002,1.703,347.6,430.2,0.0
2016-10-26 16:20:00,300,-1.974,1.746,347.1,429.4,0.0
2016-10-26 16:30:00,300,-2.189,1.794,345.9,428.0,0.0
2016-10-26 16:40:00,300,-2.101,1.911,344.8,427.1,0.0
2016-10-26 16:50:00,300,-2.193,1.959,343.6,426.2,0.0
2016-10-26 17:00:00,300,-2.7289999999999996,1.858,341.7,423.9,0.0
2016-10-26 17:10:00,300,-2.428,1.969,340.9,423.1,0.0
2016-10-26 17:20:00,300,-1.9240000000000002,1.845,341.1,423.4,0.0
2016-10-26 17:30:00,300,-2.175,1.584,345.4,423.0,0.0
2016-10-26 17:40:00,300,-1.301,1.325,378.4,425.2,0.0
2016-10-26 17:50:00,300,-0.828,1.1079999999999999,390.5,427.4,0.0
2016-10-26 18:00:00,300,-0.752,0.895,394.6,428.5,0.0
2016-10-26 18:10:00,300,-0.945,0.7290000000000001,394.2,428.6,0.0
2016-10-26 18:20:00,300,-0.9390000000000001,0.6559999999999999,393.7,428.5,0.0
2016-10-26 18:30:00,300,-1.008,0.628,393.4,428.1,0.0
2016-10-26 18:40:00,300,-0.93,0.633,393.4,427.9,0.0
2016-10-26 18:50:00,300,-1.015,0.583,389.9,427.3,0.0
2016-10-26 19:00:00,300,-1.137,0.547,381.7,426.1,0.0
2016-10-26 19:10:00,300,-1.44,0.7,369.7,424.5,0.0
2016-10-26 19:20:00,300,-1.57,0.875,364.2,423.1,0.0
2016-10-26 19:30:00,300,-1.339,0.8690000000000001,373.0,423.0,0.0
2016-10-26 19:40:00,300,-1.476,0.883,366.8,422.5,0.0
2016-10-26 19:50:00,300,-1.693,1.054,352.3,421.0,0.0
2016-10-26 20:00:00,300,-2.225,1.276,343.6,418.8,0.0
2016-10-26 20:10:00,300,-2.084,1.3880000000000001,340.9,417.6,0.0
2016-10-26 20:20:00,300,-1.996,1.393,341.9,417.0,0.0
2016-10-26 20:30:00,300,-1.867,1.4580000000000002,346.6,416.5,0.0
2016-10-26 20:40:00,300,-2.234,1.575,339.8,414.9,0.0
2016-10-26 20:50:00,300,-2.0780000000000003,1.656,339.9,414.2,0.0
2016-10-26 21:00:00,300,-2.244,1.8019999999999998,340.0,413.0,0.0
2016-10-26 21:10:00,300,-2.5580000000000003,1.9269999999999998,338.0,410.9,0.0
2016-10-26 21:20:00,300,-2.898,1.945,337.9,408.5,0.0
2016-10-26 21:30:00,300,-2.628,2.479,337.3,407.0,0.0
2016-10-26 21:40:00,300,-1.87,2.877,335.2,408.2,0.0
2016-10-26 21:50:00,300,-2.655,2.443,334.6,404.9,0.0
2016-10-26 22:00:00,300,-1.814,2.546,336.0,403.6,0.0
2016-10-26 22:10:00,300,-1.979,2.61,335.2,402.3,0.0
2016-10-26 22:20:00,300,-2.1790000000000003,2.7039999999999997,334.5,400.9,0.0
2016-10-26 22:30:00,300,-1.608,2.8369999999999997,333.1,399.3,0.0
2016-10-26 22:40:00,300,-1.327,2.502,346.2,399.3,0.0
2016-10-26 22:50:00,300,-1.238,2.512,345.8,399.2,0.0
2016-10-26 23:00:00,300,-1.6219999999999999,2.9010000000000002,334.8,397.6,0.0
2016-10-26 23:10:00,300,-1.588,2.7489999999999997,338.6,396.9,0.0
2016-10-26 23:20:00,300,-1.6640000000000001,2.6660000000000004,339.8,396.6,0.0
2016-10-26 23:30:00,300,-2.089,2.7039999999999997,329.6,394.8,0.0
