TIMESTAMP,P_a,e_a,T_a,cov_Ts_Uz,cov_h2o_Uz
2016-08-04 06:00:00,83.86093000000001,1.433,18.078889999999998,0.09921933,0.02937827
2016-08-04 06:30:00,83.85664,1.4469999999999998,18.58886,0.0834598,0.02441956
2016-08-04 07:00:00,83.86314,1.466,19.20673,0.14444200000000001,0.02969743
2016-08-04 07:30:00,83.87083,1.4809999999999999,20.03916,0.1457601,0.03793254
2016-08-04 08:00:00,83.87799,1.4809999999999999,19.98885,0.09734924,0.03245155
2016-08-04 08:30:00,83.85534,1.496,20.47864,0.08451413,0.03109985
2016-08-04 09:00:00,83.84045,1.483,21.22914,0.08319379,0.04078316
2016-08-04 09:30:00,83.80621,1.482,22.14829,0.0940336,0.03291448
2016-08-04 10:00:00,83.77713,1.4680000000000002,22.33173,0.05124498,0.02495148
2016-08-04 10:30:00,83.73042,1.459,23.15914,0.2064409,0.05884996
2016-08-04 11:00:00,83.69469000000001,1.4280000000000002,23.42736,0.094484,0.02465806
2016-08-04 11:30:00,83.65413000000001,1.47,22.30307,-0.2147201,0.07336588
2016-08-04 12:00:00,83.62075,1.6540000000000001,18.54622,0.003924822,-0.03484896
2016-08-04 12:30:00,83.59421,1.6840000000000002,18.56816,-0.01163323,0.07745838
2016-08-04 13:00:00,83.56841999999999,1.743,18.82858,-0.0009748638,0.0040437879999999995
2016-08-04 13:30:00,83.55832,1.6640000000000001,20.32281,0.02844819,0.07196683
2016-08-04 14:00:00,83.54123,1.493,21.45648,0.002086733,0.09866196
2016-08-04 14:30:00,83.5646,1.4180000000000001,21.99524,0.01389539,0.04284412
2016-08-04 15:00:00,83.57689,1.396,22.3092,0.001224423,0.02638556
2016-08-04 15:30:00,83.59508000000001,1.392,21.81577,-0.01375199,0.009503956
2016-08-04 16:00:00,83.61831,1.425,21.2124,0.0005872026,4.511699000000001e-05
2016-08-04 16:30:00,83.65265,1.4369999999999998,21.03119,-5.409215e-05,0.001114386
2016-08-04 17:00:00,83.69068,1.5530000000000002,20.44718,-0.004613942,0.02127548
2016-08-04 17:30:00,83.71585999999999,1.5119999999999998,19.69268,0.014722999999999998,0.02259772
2016-08-04 18:00:00,83.75171999999999,1.505,19.08371,-0.00552753,0.008086681
2016-08-04 18:30:00,83.80045,1.511,19.04281,-0.008284084,0.007537576999999999
2016-08-04 19:00:00,83.82539,1.5290000000000001,19.09017,-0.002804384,0.002676956
2016-08-04 19:30:00,83.84698,1.554,18.61073,-0.002827642,0.0009288898
2016-08-04 20:00:00,83.83847,1.598,17.962310000000002,0.005227387,0.05571938
2016-08-04 20:30:00,83.82145,1.609,17.14048,-0.006907091,-0.20762039999999998
2016-08-04 21:00:00,83.82151,1.635,17.14495,-0.001493687,0.0003496287
2016-08-04 21:30:00,83.81647,1.6640000000000001,17.16013,-0.001237192,0.00279469
2016-08-04 22:00:00,83.79491,1.679,17.20966,0.0053226969999999995,-0.02208949
2016-08-04 22:30:00,83.77649,1.686,17.191029999999998,-0.0002193062,0.0004884452
2016-08-04 23:00:00,83.75364,1.56,17.18917,-0.01119228,0.04204319
2016-08-04 23:30:00,83.74387,1.413,17.47026,-0.02081812,0.01851887
2016-08-05 00:00:00,83.74034,1.361,17.263279999999998,-0.008711029,0.01816828
2016-08-05 00:30:00,83.76659000000001,1.338,16.83472,-0.005523111999999999,0.00726714
2016-08-05 01:00:00,83.76106999999999,1.3159999999999998,16.49841,-0.005433239,0.01152154
2016-08-05 01:30:00,83.76955,1.317,16.19888,-0.006959821999999999,0.009464733000000001
2016-08-05 02:00:00,83.78636999999999,1.3159999999999998,15.90584,-0.00361395,0.01774611
2016-08-05 02:30:00,83.78585,1.2819999999999998,15.68011,-0.003965754,0.00974353
2016-08-05 03:00:00,83.79671,1.268,15.565389999999999,-0.00124277,0.01074654
2016-08-05 03:30:00,83.81161,1.264,15.236989999999999,-0.007620331,0.01614863
2016-08-05 04:00:00,83.83700999999999,1.2309999999999999,15.05628,-0.008562727,0.01382492
2016-08-05 04:30:00,83.86443,1.217,15.05212,-0.003934062,0.01670056
2016-08-05 05:00:00,83.90295,1.2229999999999999,15.282810000000001,0.004622366,0.01505222
2016-08-05 05:30:00,83.94682,1.2009999999999998,15.912679999999998,0.04404948,0.04190052
2016-08-05 06:00:00,83.97605,1.18,16.44837,0.03352702,0.04941339
2016-08-05 06:30:00,83.98509,1.19,17.100479999999997,0.06664678,0.05625309
2016-08-05 07:00:00,83.97608000000001,1.192,17.8496,0.11806330000000001,0.05894211
2016-08-05 07:30:00,83.97959,1.251,19.27321,0.1810115,0.04972708
2016-08-05 08:00:00,83.97018,1.29,19.89183,0.15612120000000002,0.05797461
2016-08-05 08:30:00,83.94135,1.295,20.49536,0.08758816,0.03512339
2016-08-05 09:00:00,83.90269,1.34,21.66046,0.3391114,0.10772260000000002
2016-08-05 09:30:00,83.87973000000001,1.35,22.411620000000003,0.22152629999999998,0.0654256
2016-08-05 10:00:00,83.85261,1.361,22.86082,0.2080853,0.05358506
2016-08-05 10:30:00,83.8073,1.364,23.43391,0.22655949999999997,0.06335419
2016-08-05 11:00:00,83.78756,1.3430000000000002,23.3691,0.08908349,0.03327337
2016-08-05 11:30:00,83.78217,1.462,22.15521,0.09636611,-0.02305108
2016-08-05 12:00:00,83.75112,1.604,20.148989999999998,0.01586743,0.02511676
2016-08-05 12:30:00,83.72667,1.565,21.11338,0.01716375,0.01161184
2016-08-05 13:00:00,83.7262,1.635,19.42634,0.02647395,0.00497086
2016-08-05 13:30:00,83.72604,1.604,19.51551,0.0057242890000000005,0.01872797
2016-08-05 14:00:00,83.74578000000001,1.6669999999999998,19.973370000000003,0.01693735,0.001975834
2016-08-05 14:30:00,83.75582,1.715,19.62347,0.01516466,0.004013605
2016-08-05 15:00:00,83.772,1.732,19.25065,0.009522825,0.01473279
2016-08-05 15:30:00,83.78451,1.695,19.01428,-0.003562495,0.01390422
2016-08-05 16:00:00,83.81264,1.689,19.004920000000002,-0.001055808,0.01080594
2016-08-05 16:30:00,83.84258,1.6569999999999998,18.844820000000002,-0.003705375,0.004006244
2016-08-05 17:00:00,83.86189,1.605,18.64801,-0.0008867346,0.008614844
2016-08-05 17:30:00,83.87446,1.5419999999999998,18.35355,0.001063474,0.008670243000000001
2016-08-05 18:00:00,83.90605,1.511,18.0576,-0.002508126,0.06130993
2016-08-05 18:30:00,83.96361,1.505,17.687379999999997,-0.0007050139999999999,-0.02030759
2016-08-05 19:00:00,83.98734,1.556,17.058529999999998,-0.004217028,0.01138875
2016-08-05 19:30:00,84.00296,1.515,16.5531,-0.001301624,-0.001632655
2016-08-05 20:00:00,84.0031,1.5630000000000002,16.50891,-0.0039149020000000005,0.008898306
2016-08-05 20:30:00,84.00271,1.568,16.33376,-0.003525001,0.01159947
